Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method,Scenario
33,RegionD,Flat,430.6000000000,335.8700000000,0.4074000000,1089.7800000000,337.6033330000,2361,95.3066666667,432.9099996667,1.2800000000,554.1247995733,FIFO_latency_feasible_local_first,430.6000000000,0.4074000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,554.1247995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,355.6552004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
34,RegionD,Flat,430.8600000000,336.0700000000,0.4008000000,1100.0000000000,330.0793330000,2362,60.7506666667,390.8299996667,1.2800000000,500.2623995733,FIFO_latency_feasible_local_first,430.8600000000,0.4008000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,500.2623995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,419.7376004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
35,RegionD,Flat,431.1200000000,336.2700000000,0.3959000000,1089.7800000000,318.4793330000,2363,59.3506666667,377.8299996667,1.2800000000,483.6223995733,FIFO_latency_feasible_local_first,431.1200000000,0.3959000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,483.6223995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,426.1576004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
36,RegionD,Flat,431.3800000000,336.4800000000,0.3930000000,1059.8100000000,330.9233330000,2364,25.4066666667,356.3299996667,1.2800000000,456.1023995733,FIFO_latency_feasible_local_first,431.3800000000,0.3930000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,456.1023995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,423.7076004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
37,RegionD,Flat,431.6400000000,336.6800000000,0.3923000000,1012.1300000000,302.1026670000,2365,29.6293333333,331.7320003333,1.2800000000,424.6169604267,FIFO_latency_feasible_local_first,431.6400000000,0.3923000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,424.6169604267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,407.5130395733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
38,RegionD,Flat,431.8900000000,336.8700000000,0.3938000000,950.0000000000,272.7020000000,2366,48.0300000000,320.7320000000,1.2800000000,410.5369600000,FIFO_latency_feasible_local_first,431.8900000000,0.3938000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,410.5369600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,359.4630400000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
39,RegionD,Flat,432.1300000000,337.0600000000,0.3976000000,877.6500000000,217.2416670000,2367,68.3873333333,285.6290003333,1.2800000000,365.6051204267,FIFO_latency_feasible_local_first,432.1300000000,0.3976000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,365.6051204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,332.0448795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
40,RegionD,Flat,432.3700000000,337.2500000000,0.4033000000,800.0000000000,164.3106670000,2368,102.6033333333,266.9140003333,1.2800000000,341.6499204267,FIFO_latency_feasible_local_first,432.3700000000,0.4033000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,341.6499204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,278.3500795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
41,RegionD,Peak,627.2800000000,489.2800000000,0.4107000000,722.3500000000,147.2470000000,2369,100.9730000000,248.2200000000,1.2800000000,317.7216000000,FIFO_latency_feasible_local_first,627.2800000000,0.4107000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,317.7216000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,224.6284000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
42,RegionD,Peak,627.6200000000,489.5400000000,0.4192000000,650.0000000000,141.3440000000,2370,83.3160000000,224.6600000000,1.2800000000,287.5648000000,FIFO_latency_feasible_local_first,627.6200000000,0.4192000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,287.5648000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,182.4352000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
43,RegionD,Peak,627.9500000000,489.8000000000,0.4282000000,587.8700000000,160.7856670000,2371,97.2343333333,258.0200003333,1.2800000000,330.2656004267,FIFO_latency_feasible_local_first,627.9500000000,0.4282000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,330.2656004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,77.6043995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
44,RegionD,Peak,628.2600000000,490.0400000000,0.4373000000,540.1900000000,144.4313330000,2372,93.5286666667,237.9599996667,1.2800000000,304.5887995733,FIFO_latency_feasible_local_first,628.2600000000,0.4373000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,304.5887995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,55.6012004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
45,RegionD,Peak,628.5700000000,490.2800000000,0.4457000000,510.2200000000,166.7270000000,2373,97.8030000000,264.5300000000,1.2800000000,338.5984000000,FIFO_latency_feasible_local_first,628.5700000000,0.4457000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,338.5984000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,171.6216000000,0.0000000000,-171.6216000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
46,RegionD,Flat,390.3300000000,304.4600000000,0.4530000000,500.0000000000,168.4690000000,2374,105.5610000000,274.0300000000,1.2800000000,350.7584000000,FIFO_latency_feasible_local_first,390.3300000000,0.4530000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,350.7584000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,149.2416000000,0.0000000000,-149.2416000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
47,RegionD,Flat,390.5100000000,304.6000000000,0.4586000000,510.2200000000,228.9546670000,2375,84.8653333333,313.8200003333,1.2800000000,401.6896004267,FIFO_latency_feasible_local_first,390.5100000000,0.4586000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,401.6896004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,108.5303995733,0.0000000000,-108.5303995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
48,RegionD,Valley,282.1600000000,220.0800000000,0.4623000000,540.1900000000,306.7546670000,2376,53.8053333333,360.5600003333,1.2800000000,461.5168004267,FIFO_latency_feasible_local_first,282.1600000000,0.4623000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,461.5168004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,78.6731995733,0.0000000000,-78.6731995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
49,RegionD,Valley,282.2800000000,220.1800000000,0.4637000000,587.8700000000,329.9646670000,2377,45.8753333333,375.8400003333,1.2800000000,481.0752004267,FIFO_latency_feasible_local_first,282.2800000000,0.4637000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,481.0752004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,106.7947995733,0.0000000000,-106.7947995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
50,RegionD,Valley,282.4000000000,220.2700000000,0.4629000000,650.0000000000,348.9473330000,2378,60.7526666667,409.6999996667,1.2800000000,524.4159995733,FIFO_latency_feasible_local_first,282.4000000000,0.4629000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,524.4159995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,125.5840004267,0.0000000000,-125.5840004267,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
51,RegionD,Valley,282.5100000000,220.3600000000,0.4598000000,722.3500000000,373.8270000000,2379,81.0630000000,454.8900000000,1.2800000000,582.2592000000,FIFO_latency_feasible_local_first,282.5100000000,0.4598000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,582.2592000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,140.0908000000,0.0000000000,-140.0908000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
52,RegionD,Valley,282.6200000000,220.4400000000,0.4547000000,800.0000000000,401.4206670000,2380,62.3693333333,463.7900003333,1.2800000000,593.6512004267,FIFO_latency_feasible_local_first,282.6200000000,0.4547000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,593.6512004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,26.3487995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
53,RegionD,Valley,282.7200000000,220.5200000000,0.4479000000,877.6500000000,402.6560000000,2381,71.0640000000,473.7200000000,1.2800000000,606.3616000000,FIFO_latency_feasible_local_first,282.7200000000,0.4479000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,606.3616000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,91.2884000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
54,RegionD,Valley,282.8200000000,220.6000000000,0.4400000000,950.0000000000,364.5540000000,2382,79.2360000000,443.7900000000,1.2800000000,568.0512000000,FIFO_latency_feasible_local_first,282.8200000000,0.4400000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,568.0512000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,201.9488000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
55,RegionD,Flat,435.2400000000,339.4900000000,0.4315000000,1012.1300000000,367.4760000000,2383,95.5740000000,463.0500000000,1.2800000000,592.7040000000,FIFO_latency_feasible_local_first,435.2400000000,0.4315000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,592.7040000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,239.4260000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
56,RegionD,Flat,435.3700000000,339.5900000000,0.4230000000,1059.8100000000,382.3576670000,2384,73.4623333333,455.8200003333,1.2800000000,583.4496004267,FIFO_latency_feasible_local_first,435.3700000000,0.4230000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,583.4496004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,296.3603995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
57,RegionD,Flat,435.5000000000,339.6900000000,0.4151000000,1089.7800000000,376.2626670000,2385,50.3673333333,426.6300003333,1.2800000000,546.0864004267,FIFO_latency_feasible_local_first,435.5000000000,0.4151000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,546.0864004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,363.6935995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
58,RegionD,Flat,435.6100000000,339.7800000000,0.4083000000,1100.0000000000,345.5260000000,2386,53.9040000000,399.4300000000,1.2800000000,511.2704000000,FIFO_latency_feasible_local_first,435.6100000000,0.4083000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,511.2704000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,408.7296000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
59,RegionD,Flat,435.7200000000,339.8600000000,0.4031000000,1089.7800000000,284.6873330000,2387,66.7626666667,351.4499996667,1.2800000000,449.8559995733,FIFO_latency_feasible_local_first,435.7200000000,0.4031000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,449.8559995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,459.9240004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
60,RegionD,Flat,435.8200000000,339.9400000000,0.3998000000,1059.8100000000,288.3400000000,2388,53.7200000000,342.0600000000,1.2800000000,437.8368000000,FIFO_latency_feasible_local_first,435.8200000000,0.3998000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,437.8368000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,441.9732000000,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
61,RegionD,Flat,435.9000000000,340.0000000000,0.3988000000,1012.1300000000,276.7423330000,2389,56.9986666667,333.7409996667,1.2800000000,427.1884795733,FIFO_latency_feasible_local_first,435.9000000000,0.3988000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,427.1884795733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,404.9415204267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
62,RegionD,Flat,435.9800000000,340.0600000000,0.4000000000,950.0000000000,220.5786670000,2390,102.9233333333,323.5020003333,1.2800000000,414.0825604267,FIFO_latency_feasible_local_first,435.9800000000,0.4000000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,414.0825604267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,355.9174395733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
63,RegionD,Flat,436.0500000000,340.1200000000,0.4034000000,877.6500000000,163.7426670000,2391,111.9363333333,275.6790003333,1.2800000000,352.8691204267,FIFO_latency_feasible_local_first,436.0500000000,0.4034000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,352.8691204267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,344.7808795733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
64,RegionD,Flat,436.1200000000,340.1700000000,0.4088000000,800.0000000000,135.0896670000,2392,126.0603333333,261.1500003333,1.2800000000,334.2720004267,FIFO_latency_feasible_local_first,436.1200000000,0.4088000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,334.2720004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,285.7279995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
65,RegionD,Peak,632.4500000000,493.3100000000,0.4158000000,722.3500000000,162.8473330000,2393,88.5926666667,251.4399996667,1.2800000000,321.8431995733,FIFO_latency_feasible_local_first,632.4500000000,0.4158000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,321.8431995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,220.5068004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
66,RegionD,Peak,632.5100000000,493.3600000000,0.4239000000,650.0000000000,152.2986670000,2394,97.8413333333,250.1400003333,1.2800000000,320.1792004267,FIFO_latency_feasible_local_first,632.5100000000,0.4239000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,320.1792004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,149.8207995733,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
67,RegionD,Peak,632.5600000000,493.4000000000,0.4326000000,587.8700000000,135.8153330000,2395,103.9846666667,239.7999996667,1.2800000000,306.9439995733,FIFO_latency_feasible_local_first,632.5600000000,0.4326000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,306.9439995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,100.9260004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
68,RegionD,Peak,632.6000000000,493.4300000000,0.4413000000,540.1900000000,149.0523330000,2396,105.8876666667,254.9399996667,1.2800000000,326.3231995733,FIFO_latency_feasible_local_first,632.6000000000,0.4413000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,326.3231995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,33.8668004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
69,RegionD,Peak,632.6200000000,493.4400000000,0.4493000000,510.2200000000,170.2683330000,2397,85.4816666667,255.7499996667,1.2800000000,327.3599995733,FIFO_latency_feasible_local_first,632.6200000000,0.4493000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,327.3599995733,0.0000000000,0.0000000000,0.0000000000,0.0000000000,180.0000000000,2.8600004267,-180.0000000000,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
70,RegionD,Flat,392.6700000000,306.2800000000,0.4562000000,500.0000000000,192.1226670000,2398,98.3973333333,290.5200003333,1.2800000000,371.8656004267,FIFO_latency_feasible_local_first,392.6700000000,0.4562000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,371.8656004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,128.1343995733,0.0000000000,-128.1343995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
71,RegionD,Flat,392.6700000000,306.2800000000,0.4615000000,510.2200000000,238.0086670000,2399,74.4413333333,312.4500003333,1.2800000000,399.9360004267,FIFO_latency_feasible_local_first,392.6700000000,0.4615000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,405.0000000000,399.9360004267,0.0000000000,0.0000000000,0.0000000000,0.0000000000,110.2839995733,0.0000000000,-110.2839995733,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
0,RegionE,Valley,242.4800000000,189.1300000000,0.2318000000,540.1900000000,263.9336670000,2328,5.3373333333,269.2710003333,1.2500000000,336.5887504167,FIFO_latency_feasible_local_first,242.4800000000,0.2318000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,370.0000000000,336.5887504167,0.0000000000,0.0000000000,0.0000000000,0.0000000000,203.6012495833,0.0000000000,-203.6012495833,0,0,Q2_FIFO_plus_no_storage_renewable_first,observed
