TaskID,TaskType,ArrivalHour,OldRegion,NewRegion,OldStartMinute,NewStartMinute,OldLatency_ms,NewLatency_ms,OldMarginalCost_CNY,NewMarginalCost_CNY,OldMarginalCarbon_tCO2,NewMarginalCarbon_tCO2,ObjectiveGain
35897,BatchInference,513,RegionD,RegionF,30780,30780,5.0,25.0,2079.347626664564,1919.1575366659888,1.859839999998767,1.1423522999998017,2.7283242233277702
15482,BatchInference,512,RegionB,RegionC,30720,30720,5.0,14.0,2410.940024999804,2393.082379998606,1.9107123750025132,1.8522153000000712,0.12058344501096485
45589,BatchInference,512,RegionA,RegionC,30720,30720,5.0,15.0,2403.061559999687,2285.855183998756,1.9502828999981163,1.7686245600000254,0.6974097359932934
3991,BatchInference,513,RegionD,RegionF,30780,30780,5.0,25.0,1030.3615999994279,950.9836199998297,0.9181439999993891,0.5639307999999364,1.195330779997409
13375,BatchInference,513,RegionA,RegionB,30780,30780,5.0,12.0,1355.3701875024058,1298.886750001544,1.0807886249992906,1.0110318750015812,0.23051043749169953
1050,BatchInference,512,RegionA,RegionC,30720,30720,5.0,15.0,1083.9537900005118,1031.0875160000212,0.873843299999686,0.7924410800001632,0.23008515399858265
17855,BatchInference,512,RegionA,RegionC,30720,30720,5.0,15.0,625.8524399990596,595.3281359992221,0.512441100000254,0.4647398399998206,0.07225934400157108
49823,BatchInference,513,RegionD,RegionF,30780,30780,5.0,25.0,325.9779839993567,300.8673179994068,0.29723904000002954,0.18256757999992945,0.18351150600035004
4616,AITraining,520,RegionF,RegionE,31200,31920,5.0,18.0,85271.86725124171,47907.6479999858,38.992299968020475,33.39468799997842,48.642611123424075
20270,AITraining,517,RegionD,RegionE,31020,31560,5.0,22.0,64682.76224000573,35501.84000005247,50.37506560000416,29.394399999993652,104.60218463999527
255,AITraining,521,RegionF,RegionF,31260,31680,5.0,5.0,65498.147963770934,32047.826040544485,31.61804124267269,33.34111289599726,20.25803530992812
39068,AITraining,517,RegionA,RegionB,31020,31020,5.0,12.0,102938.75222391539,98649.99936000413,70.419983039871,65.8763107200495,22.358442143197237
13339,AITraining,519,RegionE,RegionE,31140,31560,5.0,5.0,52564.490999954935,32675.832000038958,22.941450000021177,25.785269999997762,2.04196753021796
21380,AITraining,521,RegionE,RegionE,31260,31560,5.0,5.0,55389.531199933794,28891.036533370516,21.55373666668778,23.200036666667796,14.15575717080985
1650,AITraining,519,RegionE,RegionE,31140,31920,5.0,5.0,43055.50949995676,27330.980999991298,18.255110000013655,19.183669999986385,0.31028850007453457
18830,AITraining,518,RegionF,RegionE,31080,31140,5.0,18.0,34527.290457609546,36152.30879997535,19.20620390402096,16.239312000015243,9.08649327365707
7810,AITraining,517,RegionF,RegionE,31020,31140,5.0,18.0,33791.08344641929,37620.293199965985,19.010148416015788,16.29916400001348,4.959023910462548
21856,AITraining,521,RegionB,RegionC,31260,31620,5.0,14.0,56670.68610000232,28176.144479907198,31.566185999997327,33.54120360003227,15.119771219955311
42344,AITraining,520,RegionD,RegionE,31200,31200,5.0,22.0,24821.20458239472,21421.03679998156,17.06155622400418,8.727540000006456,36.433856678404055
15122,AITraining,516,RegionD,RegionF,30960,30960,5.0,25.0,15890.104320017816,14665.946453335844,13.941691733325365,8.562577066668156,22.426749866644144
44337,AITraining,519,RegionD,RegionF,31140,31140,5.0,25.0,14502.727680011987,13385.649632021717,12.910059520005248,7.928985920009253,20.72873244797426
32899,AITraining,521,RegionE,RegionE,31260,31560,5.0,5.0,15818.999999980442,8297.080000010377,6.145250000005973,6.6243500000000495,0.5474689656187621
38506,BatchInference,521,RegionB,RegionC,31260,31560,5.0,14.0,15573.798450005248,8166.947984982813,9.120667499999893,9.457550550005516,1.4413807649999484
6139,AITraining,518,RegionA,RegionB,31080,31080,5.0,12.0,18324.194039981623,17560.76472000649,14.26552739997037,13.34604780000921,4.33634771981977
18303,AITraining,518,RegionD,RegionF,31080,31080,5.0,25.0,12320.761036798805,11371.631206405042,9.211092992003367,5.657539104003551,14.85452938239304
46594,BatchInference,516,RegionB,RegionC,30960,30960,5.0,14.0,10336.42134000087,10259.851707006299,7.832410425013776,7.59244122000197,0.9173539530417898
27682,BatchInference,519,RegionB,RegionC,31140,31140,5.0,14.0,12842.802315002036,12747.65367599716,7.911828900002361,7.669788840000954,0.9436538790105047
5353,BatchInference,517,RegionA,RegionC,31020,31020,5.0,15.0,11344.903334989503,10791.68445600251,7.880402699984816,7.146084130001292,3.3552406589210904
11329,AITraining,518,RegionD,RegionF,31080,31080,5.0,25.0,8751.620505594135,8077.458470393755,7.694032895996981,4.726131264003391,12.238136563174738
1291,AITraining,521,RegionF,RegionE,31260,31260,5.0,18.0,11365.7497856038,10627.506399985172,4.8931128960002575,4.075120000003574,3.800430969605358
3745,BatchInference,521,RegionA,RegionC,31260,31260,5.0,15.0,13534.94339999445,12874.918379991486,7.770572999988091,7.046597399995677,3.4197274199726166
12129,AITraining,521,RegionD,RegionE,31260,31260,5.0,22.0,12174.038527999113,10506.34909998519,7.8616893440051525,4.021430000003517,16.75180280402047
5602,BatchInference,521,RegionA,RegionC,31260,31260,5.0,15.0,13046.49629999567,12410.284339990361,7.544348999989168,6.841409799995125,3.3112687599814805
47229,BatchInference,517,RegionA,RegionB,31020,31020,5.0,12.0,8747.424089992024,8382.975120003643,6.503190299985421,6.083760150007719,1.937169569899197
18797,BatchInference,519,RegionD,RegionF,31140,31140,5.0,25.0,5663.2135679995945,5226.948144003162,4.151992320002138,2.550124440001972,6.539776943997094
35277,BatchInference,516,RegionA,RegionB,30960,30960,5.0,12.0,8652.000824995162,8291.519437499817,6.284245499988794,5.878782000008704,1.8773353874157017
37506,BatchInference,520,RegionF,RegionE,31200,31260,5.0,18.0,5409.545061002195,5439.430499993174,2.48353008500075,2.110284375002033,0.36053240100388884
47675,BatchInference,521,RegionA,RegionC,31260,31260,5.0,15.0,9119.673899997975,8674.967039996603,5.188454999992786,4.705137599997549,2.2372764599823185
8811,AITraining,520,RegionD,RegionF,31200,31200,5.0,25.0,5570.539519995553,5141.41652267034,5.010814293332823,3.0781684266700475,7.854853130642979
24082,AITraining,521,RegionD,RegionE,31260,31320,5.0,22.0,8059.1667200011025,6958.25899998931,5.0983116800044375,2.662330000003749,9.675314440014546
21916,BatchInference,521,RegionB,RegionC,31260,31260,5.0,14.0,7463.335950001623,7408.035269993659,4.6729102499989175,4.52988449999737,0.5010661800141527
7000,BatchInference,521,RegionB,RegionC,31260,31260,5.0,14.0,7484.340825001735,7428.892704994964,4.198471875000596,4.070122549997508,0.4418079200191194
33946,BatchInference,519,RegionA,RegionB,31140,31140,5.0,12.0,6877.228657497364,6590.6960175012255,4.333368374991695,4.053730050001334,1.3000859399575795
37742,BatchInference,520,RegionF,RegionE,31200,31200,5.0,18.0,3695.0484900015813,3455.039999996916,1.6908631833338066,1.40817708333433,1.1706362233359044
42120,BatchInference,520,RegionB,RegionC,31200,31200,5.0,14.0,6251.752799994881,6205.44416000034,3.7846980000005397,3.66888640000099,0.38195503999273583
17993,BatchInference,516,RegionA,RegionB,30960,30960,5.0,12.0,4675.980959997935,4481.163540000614,3.622695299996213,3.3888267000076047,1.0252918199517538
38262,BatchInference,521,RegionA,RegionC,31260,31260,5.0,15.0,6105.460319997892,5807.726687995344,3.630106799994751,3.291863039997436,1.507068671991803
25232,BatchInference,520,RegionD,RegionF,31200,31200,5.0,25.0,3069.3572266661527,2832.907720001166,2.1117525333338416,1.2970679333337194,3.193221239998806
40920,AITraining,518,RegionD,RegionF,31080,31080,5.0,25.0,3531.838463997692,3259.7709759975032,3.1050342399989317,1.90729616000122,4.759939807991037
45592,BatchInference,518,RegionD,RegionF,31080,31080,5.0,25.0,1702.4425600003526,1571.3059548343147,1.5070321066667458,0.9256303983342947,2.155259271829175
11271,AITraining,516,RegionD,RegionF,30960,31020,5.0,25.0,2688.2812586681844,2482.3833173372673,2.360934400000144,1.4472174933331408,2.658418901332265
29492,BatchInference,520,RegionA,RegionC,31200,31200,5.0,15.0,3678.1026974996607,3498.7483160003794,2.2479234749961443,2.0385240399998956,0.8710296214842739
428,AITraining,517,RegionD,RegionF,31020,31020,5.0,25.0,1558.7471360033155,1438.6539680021153,1.3658316799981405,0.8387283199995671,1.9271466079954935
8902,BatchInference,521,RegionB,RegionC,31260,31260,5.0,14.0,2322.448919999349,2305.2492209992356,1.2619392750004195,1.2233336599960374,0.03909465901764264
27891,BatchInference,519,RegionA,RegionB,31140,31140,5.0,12.0,1610.6906699977706,1543.5910800022673,1.259780849996614,1.1786431500003505,0.2866503899805588
29734,BatchInference,520,RegionA,RegionC,31200,31200,5.0,15.0,1893.0438449990288,1800.7321920009779,1.223226899996887,1.1092916099992067,0.40031031298877195
35848,BatchInference,519,RegionA,RegionB,31140,31140,5.0,12.0,1347.3072899981382,1291.179960001906,1.053778949997168,0.9859090500002812,0.22260692998377962
33604,BatchInference,520,RegionA,RegionC,31200,31200,5.0,15.0,729.7095600004628,694.1289600014517,0.5787287999983267,0.524819520000676,0.10229771998961423
22744,AITraining,522,RegionD,RegionF,31320,31680,5.0,25.0,59783.4526719925,29483.616928011175,48.25053183999062,30.64881855999736,94.96404886395436
8737,AITraining,525,RegionB,RegionB,31500,32340,5.0,5.0,73467.42249598159,76845.93508805482,66.74284655994862,58.71241584003284,16.14321028758991
49785,AITraining,522,RegionF,RegionE,31320,31320,5.0,18.0,53406.16110724516,49937.27309994463,25.02757910400053,20.84415300001235,19.934464423253246
47231,AITraining,522,RegionD,RegionE,31320,31320,5.0,22.0,55878.660505589374,48224.135199936136,36.89227673600577,18.87093000001427,79.38432824961923
28001,AITraining,527,RegionF,RegionE,31620,32040,5.0,18.0,24587.10856002057,30055.599599995723,23.77497708801707,18.24829199999107,10.077745312128854
31235,AITraining,522,RegionF,RegionF,31320,31680,5.0,5.0,42660.75694404389,22291.485008006854,22.3577099200047,23.215437439998414,11.538361856062167
44793,AITraining,525,RegionF,RegionF,31500,31680,5.0,5.0,33218.62366510617,21756.270432004356,22.493540992018083,22.881257429350953,7.211487483770341
19916,AITraining,522,RegionD,RegionF,31320,31920,5.0,25.0,47254.27199999839,26301.522200032214,34.71103999999803,21.382227999958307,64.93699780012507
11315,AITraining,522,RegionB,RegionB,31320,31740,5.0,5.0,69395.2855200106,35615.382803996035,46.09160711997777,47.64108636005288,21.281985755714146
40019,AITraining,527,RegionA,RegionC,31620,32340,5.0,15.0,36715.85063992753,46790.35065601755,44.332202880001226,34.943563647999795,16.60240891191569
8452,AITraining,524,RegionE,RegionE,31440,31560,5.0,5.0,23598.964599998715,16240.974400020623,12.730188000003494,12.994610000000387,3.7173021999905274
15053,AITraining,527,RegionF,RegionF,31620,31680,5.0,5.0,16273.497552021074,14429.817216003952,15.153924480006637,15.199888320003138,0.759824976031112
37088,AITraining,524,RegionD,RegionF,31440,31680,5.0,25.0,24450.978611202332,14025.704435203112,23.477764095985794,14.67398233600085,41.72011321593901
46337,AITraining,525,RegionD,RegionF,31500,31680,5.0,25.0,24813.754368006856,12708.352129606697,21.16057907199384,13.390991760000293,40.165359486374356
12715,AITraining,523,RegionE,RegionE,31380,31440,5.0,5.0,20123.423466652075,17713.176799998502,9.329877333335867,9.47977066666955,0.6613399999855147
10792,AITraining,523,RegionD,RegionF,31380,31560,5.0,25.0,18510.71078400569,10118.836353611297,13.908160511997052,8.894704080000045,25.325423158382428
6894,AITraining,524,RegionC,RegionC,31440,31680,5.0,5.0,30836.18831995937,15294.524543947871,19.529914559979062,20.347978560008368,8.669407775894285
12566,AITraining,523,RegionF,RegionE,31380,31380,5.0,18.0,18169.50717121271,16989.354466643057,8.022893445326917,6.680766666667483,6.330038485874056
5467,BatchInference,526,RegionD,RegionF,31560,31560,5.0,25.0,5792.736768001859,5346.449556003895,8.153026560000145,5.007559200001368,12.587876651993078
20265,BatchInference,524,RegionC,RegionC,31440,31560,5.0,5.0,12185.052239975128,9099.788079985776,10.613984800000432,10.743447200003192,0.7674145599783131
27838,AITraining,522,RegionA,RegionC,31320,31560,5.0,15.0,29995.402140004328,17064.590927969315,17.289062999984488,16.825633440012556,11.065109451922751
13743,AITraining,527,RegionD,RegionF,31620,31620,5.0,25.0,8881.403767464448,8197.150856547421,11.666456575989724,7.1659048960102725,18.37656096416817
43467,BatchInference,523,RegionD,RegionF,31380,31380,5.0,25.0,8068.787584000588,7447.1737010072975,6.715047679997982,4.124418980000864,10.678243682981769
36242,BatchInference,524,RegionB,RegionB,31440,31500,5.0,5.0,11760.963390001327,10051.260614996396,9.668696399996252,9.776626199995395,0.3779835750083649
21928,AITraining,522,RegionA,RegionC,31320,31320,5.0,15.0,26673.292799984993,25372.628479977415,15.186528000001227,13.770707200033792,6.841147519877325
48433,BatchInference,523,RegionD,RegionF,31380,31380,5.0,25.0,7876.127360000522,7269.357360340088,6.251397546665402,3.839620421666864,9.948377666321253
40236,BatchInference,522,RegionA,RegionC,31320,31320,5.0,15.0,13642.42247999258,12977.1664439843,9.681916499990638,8.779482720001749,4.141481155963838
42105,AITraining,526,RegionA,RegionC,31560,31920,5.0,15.0,15730.518599975845,10828.274880010444,15.586181999978752,14.069265599963723,5.445709320025514
30437,AITraining,523,RegionD,RegionE,31380,31380,5.0,22.0,14308.152797868319,12348.150399986185,9.575276885333471,4.897791666669088,20.389195272539666
8509,AITraining,526,RegionD,RegionF,31560,31560,5.0,25.0,7197.938346669585,6643.366613342803,8.743526399992408,5.3702712000022155,13.689237638754225
42247,BatchInference,523,RegionD,RegionE,31380,31380,5.0,22.0,5997.952341334045,5176.3019999978715,5.0888089599981905,2.603093333333703,10.439486181327455
5811,BatchInference,522,RegionA,RegionC,31320,31320,5.0,15.0,11744.356882496662,11171.646525989954,7.578308024990106,6.872067419998072,3.2607202764748493
207,BatchInference,522,RegionD,RegionE,31320,31320,5.0,22.0,7219.949994664804,6230.918499992506,4.788131413334283,2.4492604166686722,10.076520481334741
39725,AITraining,527,RegionD,RegionF,31620,31740,5.0,25.0,6008.856541860062,4295.19340773392,7.310275583996251,4.529668359995246,10.130437363463503
27481,BatchInference,523,RegionD,RegionF,31380,31380,5.0,25.0,4850.321664001063,4476.655512004206,4.373598719998263,2.6863319400006573,6.771933271987281
329,BatchInference,522,RegionB,RegionC,31320,31320,5.0,14.0,9789.998760004915,9717.449491990865,5.6751065999998085,5.501588959998978,0.6421598280173768
11526,AITraining,524,RegionD,RegionF,31440,31560,5.0,25.0,8073.931776001382,4810.558290139847,6.329097557330184,3.9972599760020358,10.417031239965802
32119,BatchInference,522,RegionD,RegionF,31320,31320,5.0,25.0,4222.764799999334,3897.4475433371726,3.215441066666463,1.9749283166668747,4.984509923327179
31214,BatchInference,527,RegionD,RegionF,31620,31740,5.0,25.0,1853.357205333531,1565.4937998334592,2.676809813333239,1.6373561783328694,2.2735637788348804
13851,BatchInference,527,RegionD,RegionF,31620,31620,5.0,25.0,1494.2827519998552,1379.1610720009196,2.212945920000326,1.3592149600003514,3.1767305199988325
39654,BatchInference,527,RegionB,RegionC,31620,31620,5.0,14.0,2428.9991999956314,2411.0145599924003,2.6294759999964925,2.5488048000049752,0.2102694399692986
18167,BatchInference,527,RegionD,RegionE,31620,31800,5.0,22.0,1208.0069759999963,906.8070000020598,1.6557164799990134,0.8446762499996527,0.5861533959953809
1038,BatchInference,525,RegionB,RegionC,31500,31500,5.0,14.0,2703.3304499998408,2683.2958739961455,2.1364276499979242,2.0708983799998735,0.15095415599589757
12279,BatchInference,523,RegionA,RegionC,31380,31380,5.0,15.0,3116.2020299997653,2964.2391719975512,2.0282359499964806,1.8392529599979222,0.761359817996448
3457,BatchInference,522,RegionA,RegionC,31320,31320,5.0,15.0,3088.9093499978076,2938.284959997162,1.756093500000401,1.5923544000043353,0.658730789984908
47206,BatchInference,525,RegionD,RegionF,31500,31500,5.0,25.0,984.9749333334863,909.0880133343395,1.0701269333328383,0.6572885000003537,1.4026173199957515
33691,AITraining,525,RegionD,RegionE,31500,31500,5.0,22.0,2154.915430398703,1859.7047999994775,1.4741616640007127,0.7542050000008176,2.916161286398804
6788,BatchInference,522,RegionF,RegionE,31320,31320,5.0,18.0,1230.7519200010597,1150.809999998659,0.5441696000001323,0.4532000000003791,0.2472203200014138
36374,AITraining,526,RegionD,RegionF,31560,31560,5.0,25.0,828.518400001526,764.6822400005465,0.9277439999990748,0.5697727999992208,1.1949209600003945
25062,AITraining,533,RegionF,RegionE,31980,32220,5.0,18.0,56098.82100008403,59465.68333333271,40.13140733325501,31.580416666664846,26.922766999778645
35705,AITraining,531,RegionD,RegionE,31860,32220,5.0,22.0,44398.09781759477,49744.35959999927,56.51322675203757,26.414973999998395,109.24201322575217
1028,AITraining,531,RegionF,RegionE,31860,32220,5.0,18.0,41026.99778671006,49566.62000000011,34.553821333295026,26.31963333333175,18.702663119896357
19864,AITraining,529,RegionD,RegionF,31740,31920,5.0,25.0,36649.145514664684,41799.32695071828,57.192106666686286,33.68691933326843,85.82165456428453
33717,AITraining,529,RegionD,RegionF,31740,31860,5.0,25.0,32696.16401066736,35502.55722270371,50.39744853335572,30.133195173300255,76.10730689485214
12044,AITraining,529,RegionD,RegionE,31740,32220,5.0,22.0,28413.68466773524,37797.29973334633,44.73252386136999,20.21738400001103,81.10815237982473
35704,AITraining,531,RegionD,RegionF,31860,32040,5.0,25.0,27758.748194125197,35748.749499790145,42.792605013342104,24.941472426620233,60.37749437455588
47958,AITraining,530,RegionD,RegionF,31800,32220,5.0,25.0,26146.35335679597,37183.74132961246,40.48807936001631,22.224591567966833,55.381675195381405
