WindowID,Method,Seed,TaskID,TaskType,SourceRegion,ExecutionRegion,ArrivalHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,LatestFinishHour
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,18768,AITraining,RegionD,RegionE,1214,72960,73217,257,41,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,18838,BatchInference,RegionF,RegionE,1189,71340,71426,86,7,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,18906,AITraining,RegionD,RegionE,1211,73440,73628,188,114,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,18932,BatchInference,RegionB,RegionB,1211,72660,72854,194,15,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,18988,RealTimeInference,RegionC,RegionC,1187,71220,71557,337,7,20,1193
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19070,BatchInference,RegionB,RegionB,1200,72000,72321,321,5,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19197,BatchInference,RegionD,RegionF,1202,72120,72215,95,10,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19233,RealTimeInference,RegionA,RegionA,1181,70860,71072,212,4,20,1185
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19421,BatchInference,RegionE,RegionE,1185,71100,71310,210,13,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19450,RealTimeInference,RegionA,RegionA,1219,73140,73467,327,4,20,1225
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19473,AITraining,RegionF,RegionF,1183,70980,71127,147,32,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19521,BatchInference,RegionA,RegionC,1198,71880,72144,264,15,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19576,AITraining,RegionD,RegionE,1190,71640,71901,261,22,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19621,AITraining,RegionD,RegionF,1209,72840,72937,97,83,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19769,AITraining,RegionF,RegionF,1209,72540,72577,37,126,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19875,BatchInference,RegionA,RegionC,1210,72720,72966,246,21,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19900,RealTimeInference,RegionC,RegionC,1206,72360,72646,286,7,20,1211
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19917,BatchInference,RegionC,RegionC,1181,70860,71020,160,8,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,19925,RealTimeInference,RegionC,RegionC,1187,71220,71234,14,6,20,1188
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20078,BatchInference,RegionA,RegionC,1201,72060,72090,30,15,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20141,RealTimeInference,RegionB,RegionB,1193,71580,71611,31,2,20,1194
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20310,RealTimeInference,RegionB,RegionB,1204,72240,72595,355,3,20,1210
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20319,AITraining,RegionF,RegionF,1189,71340,71626,286,35,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20341,RealTimeInference,RegionA,RegionA,1181,70860,70941,81,2,20,1183
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20378,RealTimeInference,RegionC,RegionC,1186,71160,71322,162,7,20,1189
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20436,AITraining,RegionE,RegionE,1217,73020,73400,380,62,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20446,RealTimeInference,RegionA,RegionA,1204,72240,72291,51,3,20,1205
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20448,BatchInference,RegionC,RegionC,1196,71760,71994,234,10,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20565,AITraining,RegionD,RegionE,1210,72840,73140,300,73,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20637,AITraining,RegionD,RegionF,1215,72900,72958,58,73,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20699,BatchInference,RegionD,RegionE,1177,70620,70839,219,17,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20705,BatchInference,RegionD,RegionF,1212,72780,73021,241,17,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20907,RealTimeInference,RegionB,RegionB,1208,72480,72702,222,7,20,1212
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20925,RealTimeInference,RegionA,RegionA,1192,71520,71918,398,1,20,1199
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,20980,BatchInference,RegionC,RegionC,1217,73320,73639,319,20,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21028,RealTimeInference,RegionC,RegionC,1196,71760,71786,26,3,20,1197
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21038,BatchInference,RegionB,RegionB,1185,71100,71306,206,9,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21079,AITraining,RegionE,RegionE,1218,73080,73286,206,48,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21102,BatchInference,RegionA,RegionC,1204,72240,72481,241,22,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21184,RealTimeInference,RegionB,RegionB,1197,71820,72158,338,7,20,1203
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21302,AITraining,RegionE,RegionE,1203,72180,72495,315,108,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21403,BatchInference,RegionA,RegionC,1207,72420,72445,25,15,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21426,AITraining,RegionE,RegionE,1188,71280,71576,296,27,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21470,BatchInference,RegionB,RegionB,1179,70740,70968,228,16,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21496,AITraining,RegionD,RegionD,1195,72000,72345,345,45,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21592,RealTimeInference,RegionC,RegionC,1215,72900,73132,232,5,20,1219
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21596,AITraining,RegionD,RegionE,1193,71700,71743,43,91,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21602,RealTimeInference,RegionA,RegionA,1179,70740,70799,59,2,20,1180
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21628,BatchInference,RegionB,RegionB,1186,71160,71238,78,16,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21645,RealTimeInference,RegionD,RegionD,1199,71940,72126,186,1,20,1203
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21810,AITraining,RegionB,RegionC,1185,71100,71198,98,56,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21876,RealTimeInference,RegionA,RegionA,1179,70740,70833,93,4,20,1181
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21890,AITraining,RegionD,RegionD,1218,73419,73800,381,42,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21921,RealTimeInference,RegionF,RegionF,1180,70800,70839,39,7,20,1181
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,21966,BatchInference,RegionE,RegionE,1188,71280,71604,324,17,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22000,RealTimeInference,RegionA,RegionA,1184,71040,71434,394,6,20,1191
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22068,AITraining,RegionD,RegionF,1204,72540,72686,146,74,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22109,RealTimeInference,RegionB,RegionB,1221,73260,73361,101,4,20,1223
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22179,RealTimeInference,RegionA,RegionA,1204,72240,72268,28,4,20,1205
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22220,BatchInference,RegionD,RegionF,1188,71280,71320,40,11,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22254,AITraining,RegionE,RegionE,1192,71520,71712,192,96,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22265,AITraining,RegionD,RegionE,1204,72540,72858,318,109,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22306,BatchInference,RegionD,RegionD,1219,73140,73150,10,11,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22402,AITraining,RegionD,RegionE,1183,71340,71682,342,37,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22545,AITraining,RegionC,RegionC,1201,72180,72387,207,74,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22623,BatchInference,RegionF,RegionE,1195,71700,71744,44,22,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22675,AITraining,RegionF,RegionF,1216,72960,72974,14,18,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22708,BatchInference,RegionF,RegionF,1200,72000,72231,231,16,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22742,AITraining,RegionC,RegionB,1220,73440,73628,188,33,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22831,AITraining,RegionE,RegionE,1185,71100,71238,138,87,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22834,RealTimeInference,RegionA,RegionA,1220,73200,73428,228,4,20,1224
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22900,BatchInference,RegionB,RegionC,1196,71760,72006,246,7,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,22971,RealTimeInference,RegionA,RegionA,1209,72540,72921,381,3,20,1216
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23009,RealTimeInference,RegionC,RegionC,1203,72180,72445,265,3,20,1208
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23036,BatchInference,RegionF,RegionF,1203,72180,72569,389,10,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23046,AITraining,RegionD,RegionE,1203,72600,72819,219,126,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23068,BatchInference,RegionE,RegionE,1188,71280,71457,177,13,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23232,BatchInference,RegionE,RegionE,1196,71760,71828,68,20,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23242,AITraining,RegionD,RegionE,1185,71100,71212,112,27,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23272,RealTimeInference,RegionE,RegionE,1188,71280,71374,94,1,20,1190
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23287,RealTimeInference,RegionA,RegionA,1213,72780,72799,19,6,20,1214
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23350,RealTimeInference,RegionC,RegionC,1209,72540,72875,335,5,20,1215
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23372,RealTimeInference,RegionA,RegionA,1177,70620,70746,126,2,20,1180
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23573,BatchInference,RegionE,RegionE,1185,71100,71261,161,7,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23578,RealTimeInference,RegionB,RegionB,1202,72120,72316,196,4,20,1206
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23596,AITraining,RegionD,RegionF,1204,72600,72906,306,34,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23651,BatchInference,RegionD,RegionF,1214,72840,72884,44,7,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23745,RealTimeInference,RegionA,RegionA,1190,71400,71539,139,7,20,1193
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23833,AITraining,RegionD,RegionF,1213,72780,72802,22,47,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23893,AITraining,RegionE,RegionE,1219,73140,73264,124,20,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23912,AITraining,RegionE,RegionE,1187,71220,71464,244,98,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23921,BatchInference,RegionE,RegionE,1190,71400,71418,18,11,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23968,BatchInference,RegionA,RegionC,1200,72000,72138,138,7,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,23972,AITraining,RegionE,RegionE,1218,73080,73124,44,51,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24011,RealTimeInference,RegionB,RegionB,1187,71220,71399,179,7,20,1190
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24030,AITraining,RegionD,RegionD,1218,73422,73800,378,55,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24042,BatchInference,RegionB,RegionC,1221,73260,73497,237,6,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24078,BatchInference,RegionE,RegionE,1197,71820,71992,172,18,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24157,AITraining,RegionF,RegionF,1211,72660,72673,13,65,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24171,BatchInference,RegionF,RegionF,1188,71280,71585,305,4,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24174,RealTimeInference,RegionB,RegionB,1180,70800,71037,237,3,20,1184
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24177,RealTimeInference,RegionD,RegionD,1186,71160,71206,46,1,20,1187
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24281,AITraining,RegionF,RegionF,1197,71820,72104,284,87,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24295,BatchInference,RegionF,RegionF,1186,71160,71415,255,5,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24339,RealTimeInference,RegionB,RegionB,1182,70920,71142,222,4,20,1186
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24381,AITraining,RegionA,RegionB,1195,71760,72129,369,22,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24430,RealTimeInference,RegionB,RegionB,1215,72900,73086,186,7,20,1219
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24565,BatchInference,RegionA,RegionC,1193,71580,71946,366,11,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24569,AITraining,RegionE,RegionE,1199,72000,72391,391,46,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24574,AITraining,RegionD,RegionF,1185,71160,71487,327,18,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24656,RealTimeInference,RegionE,RegionE,1191,71460,71526,66,2,20,1193
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24690,AITraining,RegionC,RegionC,1211,72660,72763,103,36,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24877,AITraining,RegionE,RegionE,1179,70740,71132,392,62,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24881,RealTimeInference,RegionA,RegionA,1190,71400,71435,35,7,20,1191
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24982,AITraining,RegionE,RegionE,1177,70620,70636,16,56,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,24992,BatchInference,RegionA,RegionA,1209,72540,72820,280,5,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25080,BatchInference,RegionD,RegionF,1207,72840,73198,358,21,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25115,AITraining,RegionF,RegionF,1222,73320,73482,162,98,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25116,RealTimeInference,RegionA,RegionA,1222,73320,73360,40,2,20,1223
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25144,BatchInference,RegionB,RegionB,1205,72300,72663,363,13,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25172,RealTimeInference,RegionB,RegionB,1199,71940,72182,242,1,20,1204
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25177,RealTimeInference,RegionB,RegionB,1211,72660,72905,245,5,20,1216
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25247,AITraining,RegionA,RegionC,1184,71040,71381,341,19,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25442,RealTimeInference,RegionC,RegionC,1206,72360,72717,357,7,20,1212
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25493,RealTimeInference,RegionB,RegionB,1185,71100,71485,385,3,20,1192
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25556,BatchInference,RegionA,RegionC,1186,71160,71557,397,17,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25572,RealTimeInference,RegionB,RegionB,1201,72060,72103,43,6,20,1202
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25577,RealTimeInference,RegionA,RegionA,1207,72420,72761,341,7,20,1213
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25681,AITraining,RegionD,RegionE,1177,70860,71253,393,42,150,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25718,BatchInference,RegionE,RegionE,1223,73380,73684,304,21,80,2406
w1176_1224,rolling_shadow_price_exchange::lagrangian_balanced,20260801,25778,RealTimeInference,RegionF,RegionF,1216,72960,73300,340,6,20,1222
