Hour,Region,PricePeriod,ElectricityPrice_CNY_per_MWh,SellPrice_CNY_per_MWh,CarbonIntensity_tCO2_per_MWh,AvailableRenewable_MW,NonAI_IT_Load_MW,AbsoluteHour,AI_IT_Load_MW,IT_Load_MW,PUE,Total_Load_MW,Q2Method,ObservedElectricityPrice_CNY_per_MWh,ObservedCarbonIntensity_tCO2_per_MWh,ObservedAvailableRenewable_MW,ScenarioPriceMultiplier,ScenarioCarbonMultiplier,ScenarioRenewableMultiplier,ChargePower_MW,DischargePower_MW,SOC_MWh,RenewableToLoad_MW,RenewableCharge_MW,GridCharge_MW,GridLoadPurchase_MW,GridPurchase_MW,GridSell_MW,Curtailment_MW,NetGridImport_MW,ChargeMode,GridImportMode,Method
9,RegionC,Flat,660.8000000000,0.0000000000,0.5192000000,1089.7800000000,379.0853330000,2337,24.0946666667,403.1799996667,1.3800000000,556.3883995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,660.8000000000,0.5192000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,556.3883995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,533.3916004600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
10,RegionC,Flat,661.1900000000,0.0000000000,0.5106000000,1100.0000000000,370.0880000000,2338,32.1120000000,402.2000000000,1.3800000000,555.0360000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,661.1900000000,0.5106000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,555.0360000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,544.9640000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
11,RegionC,Flat,661.5700000000,0.0000000000,0.5042000000,1089.7800000000,368.3493330000,2339,36.1506666667,404.4999996667,1.3800000000,558.2099995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,661.5700000000,0.5042000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,558.2099995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,531.5700004600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
12,RegionC,Flat,661.9700000000,0.0000000000,0.5003000000,1059.8100000000,352.5120000000,2340,39.5413333333,392.0533333333,1.3800000000,541.0336000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,661.9700000000,0.5003000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,541.0336000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,518.7764000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
13,RegionC,Flat,662.3700000000,0.0000000000,0.4994000000,1012.1300000000,297.4210000000,2341,66.3843333333,363.8053333333,1.3800000000,502.0513600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,662.3700000000,0.4994000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,502.0513600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,510.0786400000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
14,RegionC,Flat,662.7800000000,0.0000000000,0.5015000000,950.0000000000,262.4216670000,2342,74.5686666667,336.9903336667,1.3800000000,465.0466604600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,662.7800000000,0.5015000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,465.0466604600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,484.9533395400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
15,RegionC,Flat,663.1900000000,0.0000000000,0.5064000000,877.6500000000,236.3476670000,2343,58.7973333333,295.1450003333,1.3800000000,407.3001004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,663.1900000000,0.5064000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,407.3001004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,470.3498995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
16,RegionC,Flat,663.6100000000,0.0000000000,0.5140000000,800.0000000000,216.3433330000,2344,64.7133333333,281.0566663333,1.3800000000,387.8581995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,663.6100000000,0.5140000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,387.8581995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,412.1418004600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
17,RegionC,Peak,1155.4200000000,0.0000000000,0.5237000000,722.3500000000,239.9960000000,2345,47.4940000000,287.4900000000,1.3800000000,396.7362000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,962.8500000000,0.5237000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,396.7362000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,325.6138000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
18,RegionC,Peak,1156.1640000000,0.0000000000,0.5349000000,650.0000000000,217.0860000000,2346,32.0826666667,249.1686666667,1.3800000000,343.8527600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,963.4700000000,0.5349000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,343.8527600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,306.1472400000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
19,RegionC,Peak,1156.9080000000,0.0000000000,0.5469000000,587.8700000000,217.6686670000,2347,18.2013333333,235.8700003333,1.3800000000,325.5006004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,964.0900000000,0.5469000000,587.8700000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,325.5006004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,262.3693995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
20,RegionC,Peak,1157.6520000000,0.0000000000,0.5589000000,540.1900000000,237.8090000000,2348,17.3810000000,255.1900000000,1.3800000000,352.1622000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,964.7100000000,0.5589000000,540.1900000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,352.1622000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,188.0278000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
21,RegionC,Peak,1158.4080000000,0.0000000000,0.5702000000,510.2200000000,268.8300000000,2349,26.5300000000,295.3600000000,1.3800000000,407.5968000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,965.3400000000,0.5702000000,510.2200000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,407.5968000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,102.6232000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
22,RegionC,Flat,599.5700000000,0.0000000000,0.5799000000,500.0000000000,207.6680000000,2350,41.9053333333,249.5733333333,1.3800000000,344.4112000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,599.5700000000,0.5799000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,135.0000000000,344.4112000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,155.5888000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
23,RegionC,Flat,599.9600000000,0.0000000000,0.5875000000,510.2200000000,329.1183330000,2351,47.8116666667,376.9299996667,1.3800000000,520.1633995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,599.9600000000,0.5875000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,9.9433995400,124.1919570217,510.2200000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
24,RegionC,Valley,433.5900000000,0.0000000000,0.5925000000,540.1900000000,296.8280000000,2352,52.7786666667,349.6066666667,1.3800000000,482.4572000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,433.5900000000,0.5925000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,482.4572000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,57.7328000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
25,RegionC,Valley,433.8700000000,0.0000000000,0.5946000000,587.8700000000,364.7720000000,2353,34.9400000000,399.7120000000,1.3800000000,551.6025600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,433.8700000000,0.5946000000,587.8700000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,551.6025600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,36.2674400000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
26,RegionC,Valley,434.1600000000,0.0000000000,0.5937000000,650.0000000000,373.9086670000,2354,19.9913333333,393.9000003333,1.3800000000,543.5820004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,434.1600000000,0.5937000000,650.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,543.5820004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,106.4179995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
27,RegionC,Valley,434.4400000000,0.0000000000,0.5900000000,722.3500000000,383.4480000000,2355,20.1370000000,403.5850000000,1.3800000000,556.9473000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,434.4400000000,0.5900000000,722.3500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,556.9473000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,165.4027000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
28,RegionC,Valley,434.7200000000,0.0000000000,0.5836000000,800.0000000000,382.4500000000,2356,20.3700000000,402.8200000000,1.3800000000,555.8916000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,434.7200000000,0.5836000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,555.8916000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,244.1084000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
29,RegionC,Valley,435.0000000000,0.0000000000,0.5751000000,877.6500000000,374.5486670000,2357,27.5380000000,402.0866670000,1.3800000000,554.8796004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.0000000000,0.5751000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,554.8796004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,322.7703995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
30,RegionC,Valley,435.2800000000,0.0000000000,0.5651000000,950.0000000000,374.9880000000,2358,24.5786666667,399.5666666667,1.3800000000,551.4020000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,435.2800000000,0.5651000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,551.4020000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,398.5980000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
31,RegionC,Flat,670.0900000000,0.0000000000,0.5543000000,1012.1300000000,373.1440000000,2359,24.1760000000,397.3200000000,1.3800000000,548.3016000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,670.0900000000,0.5543000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,548.3016000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,463.8284000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
32,RegionC,Flat,670.5100000000,0.0000000000,0.5435000000,1059.8100000000,375.7810000000,2360,21.5390000000,397.3200000000,1.3800000000,548.3016000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,670.5100000000,0.5435000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,548.3016000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,511.5084000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
33,RegionC,Flat,670.9300000000,0.0000000000,0.5334000000,1089.7800000000,376.6360000000,2361,19.3760000000,396.0120000000,1.3800000000,546.4965600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,670.9300000000,0.5334000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,546.4965600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,543.2834400000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
34,RegionC,Flat,671.3400000000,0.0000000000,0.5249000000,1100.0000000000,376.7000000000,2362,16.6000000000,393.3000000000,1.3800000000,542.7540000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,671.3400000000,0.5249000000,1100.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,542.7540000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,557.2460000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
35,RegionC,Flat,671.7500000000,0.0000000000,0.5185000000,1089.7800000000,369.5560000000,2363,31.9406666667,401.4966666667,1.3800000000,554.0654000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,671.7500000000,0.5185000000,1089.7800000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,554.0654000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,535.7146000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
36,RegionC,Flat,672.1500000000,0.0000000000,0.5147000000,1059.8100000000,316.0103330000,2364,60.8230000000,376.8333330000,1.3800000000,520.0299995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,672.1500000000,0.5147000000,1059.8100000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,520.0299995400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,539.7800004600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
37,RegionC,Flat,672.5500000000,0.0000000000,0.5137000000,1012.1300000000,314.0360000000,2365,68.5053333333,382.5413333333,1.3800000000,527.9070400000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,672.5500000000,0.5137000000,1012.1300000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,527.9070400000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,484.2229600000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
38,RegionC,Flat,672.9400000000,0.0000000000,0.5157000000,950.0000000000,294.2033330000,2366,49.4590000000,343.6623330000,1.3800000000,474.2540195400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,672.9400000000,0.5157000000,950.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,474.2540195400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,475.7459804600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
39,RegionC,Flat,673.3200000000,0.0000000000,0.5207000000,877.6500000000,279.1140000000,2367,37.4793333333,316.5933333333,1.3800000000,436.8988000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,673.3200000000,0.5207000000,877.6500000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,436.8988000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,440.7512000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
40,RegionC,Flat,673.7000000000,0.0000000000,0.5282000000,800.0000000000,232.7940000000,2368,41.9403333333,274.7343333333,1.3800000000,379.1333800000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,673.7000000000,0.5282000000,800.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,379.1333800000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,420.8666200000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
41,RegionC,Peak,1172.8800000000,0.0000000000,0.5378000000,722.3500000000,225.5886670000,2369,23.2746666667,248.8633336667,1.3800000000,343.4314004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,977.4000000000,0.5378000000,722.3500000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,343.4314004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,378.9185995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
42,RegionC,Peak,1173.5040000000,0.0000000000,0.5489000000,650.0000000000,232.9393330000,2370,22.4603333333,255.3996663333,1.3800000000,352.4515395400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,977.9200000000,0.5489000000,650.0000000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,352.4515395400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,297.5484604600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
43,RegionC,Peak,1174.1160000000,0.0000000000,0.5608000000,587.8700000000,208.9546670000,2371,24.8066666667,233.7613336667,1.3800000000,322.5906404600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,978.4300000000,0.5608000000,587.8700000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,322.5906404600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,265.2793595400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
44,RegionC,Peak,1174.7040000000,0.0000000000,0.5726000000,540.1900000000,235.8600000000,2372,23.7066666667,259.5666666667,1.3800000000,358.2020000000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,978.9200000000,0.5726000000,540.1900000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,358.2020000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,181.9880000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
45,RegionC,Peak,1175.2800000000,0.0000000000,0.5837000000,510.2200000000,248.6806670000,2373,23.4060000000,272.0866670000,1.3800000000,375.4796004600,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,979.4000000000,0.5837000000,510.2200000000,1.2000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,375.4796004600,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,134.7403995400,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
46,RegionC,Flat,608.1900000000,0.0000000000,0.5932000000,500.0000000000,260.6800000000,2374,56.0720000000,316.7520000000,1.3800000000,437.1177600000,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,608.1900000000,0.5932000000,500.0000000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,437.1177600000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,62.8822400000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
47,RegionC,Flat,608.4800000000,0.0000000000,0.6006000000,510.2200000000,294.2513330000,2375,58.5906666667,352.8419996667,1.3800000000,486.9219595400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,608.4800000000,0.6006000000,510.2200000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,0.0000000000,124.1919570217,486.9219595400,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,23.2980404600,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
48,RegionC,Valley,439.6500000000,0.0000000000,0.6054000000,540.1900000000,344.6903330000,2376,58.9930000000,403.6833330000,1.3800000000,557.0829995400,surrogate_assisted_fix_and_optimize_candidate_PROBE_ONLY,439.6500000000,0.6054000000,540.1900000000,1.0000000000,1.0000000000,1.0000000000,0.0000000000,16.8929995400,105.8300010000,540.1900000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,1,Q2_candidate_plus_integrated_storage_MILP
