WindowID,Method,Seed,TaskID,TaskType,DelaySensitivity,SourceRegion,ExecutionRegion,ArrivalHour,EarliestStartHour,StartMinute,EndMinute,Duration_min,GPU_Demand,MaxLatency_ms,NetworkLatency_ms,LatestFinishHour,DecisionBlock
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12787,BatchInference,Medium,RegionC,RegionC,1683,1683,100980,101013,33,13,80.0,5.0,2406,280
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12788,RealTimeInference,High,RegionC,RegionC,1828,1828,109680,109692,12,7,20.0,5.0,1829,304
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12789,BatchInference,Medium,RegionE,RegionE,1536,1536,92160,92432,272,19,80.0,5.0,2406,256
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12790,AITraining,Low,RegionF,RegionF,1025,1025,61800,61949,149,95,150.0,5.0,2406,170
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12791,BatchInference,Medium,RegionA,RegionA,2383,2383,142980,143032,52,4,80.0,5.0,2406,397
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,12792,AITraining,Low,RegionD,RegionF,1119,1119,67560,67776,216,97,150.0,25.0,2406,186
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12793,BatchInference,Medium,RegionC,RegionC,1769,1769,106140,106291,151,10,80.0,5.0,2406,294
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12794,BatchInference,Medium,RegionD,RegionF,607,607,36480,36653,173,23,80.0,25.0,2406,101
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12795,AITraining,Low,RegionE,RegionE,219,219,13140,13484,344,50,150.0,5.0,2406,36
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12796,RealTimeInference,High,RegionC,RegionC,239,239,14340,14424,84,3,20.0,5.0,241,39
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12797,AITraining,Low,RegionA,RegionC,565,565,34560,34950,390,59,150.0,15.0,2406,94
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12798,BatchInference,Medium,RegionA,RegionC,65,65,3900,4173,273,9,80.0,15.0,2406,10
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12799,RealTimeInference,High,RegionA,RegionA,2208,2208,132480,132517,37,7,20.0,5.0,2209,368
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12800,RealTimeInference,High,RegionB,RegionB,2076,2076,124560,124740,180,7,20.0,5.0,2079,346
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12801,RealTimeInference,High,RegionB,RegionB,564,564,33840,34213,373,2,20.0,5.0,571,94
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12802,AITraining,Low,RegionF,RegionE,911,911,54660,54770,110,103,150.0,18.0,2406,151
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12803,AITraining,Low,RegionF,RegionF,1829,1829,109740,110015,275,108,150.0,5.0,2406,304
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12804,AITraining,Low,RegionB,RegionB,1183,1183,70980,71000,20,93,150.0,5.0,2406,197
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12805,RealTimeInference,High,RegionA,RegionA,611,611,36660,36901,241,3,20.0,5.0,616,101
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12806,BatchInference,Medium,RegionB,RegionB,576,576,34560,34943,383,22,80.0,5.0,2406,96
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12807,RealTimeInference,High,RegionB,RegionB,2174,2174,130440,130600,160,2,20.0,5.0,2177,362
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12808,BatchInference,Medium,RegionD,RegionE,2051,2051,123060,123090,30,15,80.0,22.0,2406,341
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12809,RealTimeInference,High,RegionC,RegionC,2035,2035,122100,122156,56,5,20.0,5.0,2036,339
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12810,BatchInference,Medium,RegionA,RegionC,1330,1330,79860,80144,284,15,80.0,15.0,2406,221
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12811,RealTimeInference,High,RegionA,RegionA,1915,1915,114900,115298,398,4,20.0,5.0,1922,319
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12812,RealTimeInference,High,RegionA,RegionA,1468,1468,88080,88462,382,2,20.0,5.0,1475,244
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12813,AITraining,Low,RegionD,RegionD,789,789,47640,47915,275,78,150.0,5.0,2406,131
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12814,BatchInference,Medium,RegionD,RegionE,1276,1276,76560,76580,20,10,80.0,22.0,2406,212
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12815,RealTimeInference,High,RegionC,RegionC,910,910,54600,54993,393,4,20.0,5.0,917,151
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12816,BatchInference,Medium,RegionF,RegionF,1861,1861,111660,112017,357,10,80.0,5.0,2406,310
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12817,RealTimeInference,High,RegionA,RegionA,34,34,2040,2144,104,6,20.0,5.0,36,5
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12818,BatchInference,Medium,RegionB,RegionB,357,357,21420,21637,217,12,80.0,5.0,2406,59
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12819,RealTimeInference,High,RegionB,RegionB,387,387,23220,23306,86,5,20.0,5.0,389,64
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12820,AITraining,Low,RegionE,RegionE,571,571,34440,34809,369,108,150.0,5.0,2406,95
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12821,AITraining,Low,RegionE,RegionE,1359,1359,81540,81651,111,96,150.0,5.0,2406,226
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12822,RealTimeInference,High,RegionC,RegionC,2248,2248,134880,135203,323,7,20.0,5.0,2254,374
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12823,RealTimeInference,High,RegionF,RegionF,1714,1714,102840,102935,95,5,20.0,5.0,1716,285
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12824,RealTimeInference,High,RegionA,RegionA,723,723,43380,43585,205,6,20.0,5.0,727,120
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12825,AITraining,Low,RegionD,RegionE,1340,1340,80580,80633,53,114,150.0,22.0,2406,223
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12826,BatchInference,Medium,RegionC,RegionC,2312,2312,138720,138819,99,12,80.0,5.0,2406,385
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12827,RealTimeInference,High,RegionB,RegionB,1174,1174,70440,70558,118,3,20.0,5.0,1176,195
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12828,AITraining,Low,RegionF,RegionF,1628,1628,97680,97795,115,74,150.0,5.0,2406,271
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12829,RealTimeInference,High,RegionD,RegionD,129,129,7740,7831,91,3,20.0,5.0,131,21
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12830,RealTimeInference,High,RegionA,RegionA,1903,1903,114180,114278,98,1,20.0,5.0,1905,317
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12831,AITraining,Low,RegionD,RegionF,708,708,42480,42492,12,59,150.0,25.0,2406,118
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12832,RealTimeInference,High,RegionB,RegionB,226,226,13560,13811,251,2,20.0,5.0,231,37
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12833,BatchInference,Medium,RegionC,RegionC,1746,1746,104760,104852,92,14,80.0,5.0,2406,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12834,BatchInference,Medium,RegionD,RegionF,96,96,5760,5966,206,8,80.0,25.0,2406,16
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12835,RealTimeInference,High,RegionC,RegionC,349,349,20940,21096,156,2,20.0,5.0,352,58
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12836,RealTimeInference,High,RegionF,RegionF,2300,2300,138000,138122,122,1,20.0,5.0,2303,383
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12837,RealTimeInference,High,RegionA,RegionA,2139,2139,128340,128507,167,5,20.0,5.0,2142,356
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12838,RealTimeInference,High,RegionA,RegionA,1877,1877,112620,112814,194,5,20.0,5.0,1881,312
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12839,RealTimeInference,High,RegionB,RegionB,121,121,7260,7370,110,3,20.0,5.0,123,20
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12840,RealTimeInference,High,RegionB,RegionB,719,719,43140,43277,137,5,20.0,5.0,722,119
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12841,RealTimeInference,High,RegionC,RegionC,520,520,31200,31351,151,2,20.0,5.0,523,86
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12842,AITraining,Low,RegionF,RegionF,1749,1749,104940,105115,175,60,150.0,5.0,2406,291
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12843,RealTimeInference,High,RegionA,RegionA,1437,1437,86220,86240,20,7,20.0,5.0,1438,239
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12844,RealTimeInference,High,RegionA,RegionA,512,512,30720,30977,257,1,20.0,5.0,517,85
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12845,RealTimeInference,High,RegionA,RegionA,1083,1083,64980,65014,34,2,20.0,5.0,1084,180
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,12846,AITraining,Low,RegionD,RegionF,1532,1532,92160,92511,351,96,150.0,25.0,2406,255
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12847,RealTimeInference,High,RegionB,RegionB,2038,2038,122280,122379,99,5,20.0,5.0,2040,339
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12848,AITraining,Low,RegionF,RegionF,1758,1758,105480,105752,272,24,150.0,5.0,2406,293
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12849,BatchInference,Medium,RegionF,RegionF,1331,1331,79860,80065,205,5,80.0,5.0,2406,221
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12850,RealTimeInference,High,RegionA,RegionA,1059,1059,63540,63563,23,2,20.0,5.0,1060,176
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12851,BatchInference,Medium,RegionB,RegionB,1563,1563,93780,94006,226,16,80.0,5.0,2406,260
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12852,AITraining,Low,RegionD,RegionD,188,188,11520,11909,389,92,150.0,5.0,2406,31
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12853,BatchInference,Medium,RegionD,RegionE,727,727,43620,43655,35,15,80.0,22.0,2406,121
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12854,RealTimeInference,High,RegionC,RegionC,1801,1801,108060,108093,33,6,20.0,5.0,1802,300
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12855,BatchInference,Medium,RegionE,RegionE,896,896,53760,53946,186,11,80.0,5.0,2406,149
full_0000_2400,adaptive_ALNS_latency_guarded_probe,20260801,12856,AITraining,Low,RegionA,RegionC,1228,1228,74160,74488,328,100,150.0,15.0,2406,204
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12857,BatchInference,Medium,RegionA,RegionB,103,103,6180,6551,371,13,80.0,12.0,2406,17
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12858,RealTimeInference,High,RegionA,RegionA,360,360,21600,21879,279,5,20.0,5.0,365,60
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12859,BatchInference,Medium,RegionC,RegionC,969,969,58140,58444,304,12,80.0,5.0,2406,161
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12860,RealTimeInference,High,RegionB,RegionB,1498,1498,89880,90067,187,2,20.0,5.0,1502,249
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12861,BatchInference,Medium,RegionE,RegionE,839,839,50340,50717,377,19,80.0,5.0,2406,139
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12862,AITraining,Low,RegionF,RegionF,1266,1266,75960,76058,98,66,150.0,5.0,2406,211
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12863,BatchInference,Medium,RegionA,RegionB,609,609,36540,36910,370,18,80.0,12.0,2406,101
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12864,BatchInference,Medium,RegionB,RegionB,962,962,57720,58056,336,18,80.0,5.0,2406,160
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12865,BatchInference,Medium,RegionB,RegionC,2286,2286,137160,137318,158,11,80.0,14.0,2406,381
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12866,BatchInference,Medium,RegionC,RegionC,340,340,20400,20732,332,19,80.0,5.0,2406,56
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12867,BatchInference,Medium,RegionD,RegionE,1678,1678,100680,100807,127,4,80.0,22.0,2406,279
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12868,AITraining,Low,RegionF,RegionF,692,692,41580,41877,297,79,150.0,5.0,2406,115
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12869,RealTimeInference,High,RegionA,RegionA,1301,1301,78060,78263,203,4,20.0,5.0,1305,216
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12870,RealTimeInference,High,RegionA,RegionA,516,516,30960,31250,290,1,20.0,5.0,521,86
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12871,BatchInference,Medium,RegionB,RegionB,750,750,45000,45395,395,8,80.0,5.0,2406,125
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12872,BatchInference,Medium,RegionC,RegionC,1855,1855,111300,111540,240,13,80.0,5.0,2406,309
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12873,RealTimeInference,High,RegionB,RegionB,2086,2086,125160,125409,249,3,20.0,5.0,2091,347
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12874,BatchInference,Medium,RegionE,RegionE,1713,1713,102780,102893,113,9,80.0,5.0,2406,285
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12875,AITraining,Low,RegionF,RegionF,1586,1586,95160,95457,297,48,150.0,5.0,2406,264
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12876,BatchInference,Medium,RegionA,RegionB,1639,1639,98340,98469,129,18,80.0,12.0,2406,273
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12877,RealTimeInference,High,RegionA,RegionA,532,532,31920,32188,268,2,20.0,5.0,537,88
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12878,BatchInference,Medium,RegionB,RegionB,313,313,18780,18972,192,9,80.0,5.0,2406,52
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12879,AITraining,Low,RegionE,RegionE,1810,1810,108600,108727,127,92,150.0,5.0,2406,301
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12880,BatchInference,Medium,RegionD,RegionD,2235,2235,134100,134125,25,20,80.0,5.0,2406,372
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12881,BatchInference,Medium,RegionE,RegionE,2091,2091,125460,125854,394,20,80.0,5.0,2406,348
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12882,BatchInference,Medium,RegionF,RegionF,1201,1201,72060,72141,81,19,80.0,5.0,2406,200
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12883,BatchInference,Medium,RegionA,RegionC,1913,1913,114780,114900,120,4,80.0,15.0,2406,318
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12884,RealTimeInference,High,RegionA,RegionA,653,653,39180,39536,356,5,20.0,5.0,659,108
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12885,AITraining,Low,RegionD,RegionF,246,246,14940,15267,327,99,150.0,25.0,2406,41
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12886,AITraining,Low,RegionE,RegionE,850,850,51000,51046,46,36,150.0,5.0,2406,141
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12887,BatchInference,Medium,RegionD,RegionE,61,61,3720,3910,190,6,80.0,22.0,2406,10
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12888,RealTimeInference,High,RegionC,RegionC,1690,1690,101400,101503,103,7,20.0,5.0,1692,281
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12889,RealTimeInference,High,RegionA,RegionA,2090,2090,125400,125744,344,4,20.0,5.0,2096,348
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12890,BatchInference,Medium,RegionB,RegionB,2050,2050,123000,123149,149,12,80.0,5.0,2406,341
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12891,AITraining,Low,RegionD,RegionE,1979,1979,119520,119913,393,97,150.0,22.0,2406,329
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12892,BatchInference,Medium,RegionC,RegionC,596,596,35760,36113,353,21,80.0,5.0,2406,99
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12893,RealTimeInference,High,RegionC,RegionC,963,963,57780,58124,344,6,20.0,5.0,969,160
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12894,BatchInference,Medium,RegionE,RegionE,1113,1113,66780,66921,141,22,80.0,5.0,2406,185
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12895,RealTimeInference,High,RegionE,RegionE,1259,1259,75540,75689,149,1,20.0,5.0,1262,209
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12896,RealTimeInference,High,RegionA,RegionA,1258,1258,75480,75744,264,5,20.0,5.0,1263,209
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12897,AITraining,Low,RegionD,RegionF,1717,1717,103080,103347,267,59,150.0,25.0,2406,286
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12898,AITraining,Low,RegionD,RegionD,1549,1549,92940,93190,250,109,150.0,5.0,2406,258
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12899,AITraining,Low,RegionE,RegionE,624,624,37440,37774,334,124,150.0,5.0,2406,104
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12900,RealTimeInference,High,RegionC,RegionC,617,617,37020,37137,117,4,20.0,5.0,619,102
full_0000_2400,fixed_weight_bounded_rolling_local_exchange_heuristic,20260801,12901,RealTimeInference,High,RegionC,RegionC,1377,1377,82620,82850,230,7,20.0,5.0,1381,229
