TaskID,ExecutionRegion_incumbent,StartMinute_incumbent,ExecutionRegion_alns,StartMinute_alns,change_type
2848,RegionC,33180,RegionC,33180,unchanged
2849,RegionE,133020,RegionE,133020,unchanged
2850,RegionB,112200,RegionB,112200,unchanged
2851,RegionF,138600,RegionF,138600,unchanged
2852,RegionF,128640,RegionF,128640,unchanged
2853,RegionB,131160,RegionB,131160,unchanged
2854,RegionB,85320,RegionB,85320,unchanged
2855,RegionB,132600,RegionB,132600,unchanged
2856,RegionB,21960,RegionB,21960,unchanged
2857,RegionF,75660,RegionF,75660,unchanged
2858,RegionE,101280,RegionE,101280,unchanged
2859,RegionF,38220,RegionF,38220,unchanged
2860,RegionC,2580,RegionC,2580,unchanged
2861,RegionA,128580,RegionA,128580,unchanged
2862,RegionB,84480,RegionB,84480,unchanged
2863,RegionF,115500,RegionF,115500,unchanged
2864,RegionE,2040,RegionE,2040,unchanged
2865,RegionF,120840,RegionF,120840,unchanged
2866,RegionB,73620,RegionB,73620,unchanged
2867,RegionA,105780,RegionA,105780,unchanged
2868,RegionB,56820,RegionB,56820,unchanged
2869,RegionB,134700,RegionB,134700,unchanged
2870,RegionE,46440,RegionE,46440,unchanged
2871,RegionE,137760,RegionE,137760,unchanged
2872,RegionF,96960,RegionF,96960,unchanged
2873,RegionA,40080,RegionA,40080,unchanged
2874,RegionD,95760,RegionD,95760,unchanged
2875,RegionC,54180,RegionC,54180,unchanged
2876,RegionE,19440,RegionE,19440,unchanged
2877,RegionF,58860,RegionF,58860,unchanged
2878,RegionE,66900,RegionE,66900,unchanged
2879,RegionC,130680,RegionC,130680,unchanged
2880,RegionB,101460,RegionB,101460,unchanged
2881,RegionA,16800,RegionA,16800,unchanged
2882,RegionB,33540,RegionB,33540,unchanged
2883,RegionF,27120,RegionF,27120,unchanged
2884,RegionE,111900,RegionE,111900,unchanged
2885,RegionF,111240,RegionF,111240,unchanged
2886,RegionA,120900,RegionA,120900,unchanged
2887,RegionA,78780,RegionA,78780,unchanged
2888,RegionB,37380,RegionB,37380,unchanged
2889,RegionB,131460,RegionB,131460,unchanged
2890,RegionC,45660,RegionC,45660,unchanged
2891,RegionC,69300,RegionC,69300,unchanged
2892,RegionA,30720,RegionA,30720,unchanged
2893,RegionE,107700,RegionE,107700,unchanged
2894,RegionF,1980,RegionF,1980,unchanged
2895,RegionB,22140,RegionB,22140,unchanged
2896,RegionB,3600,RegionB,3600,unchanged
2897,RegionE,53340,RegionE,53340,unchanged
2898,RegionE,103380,RegionE,103380,unchanged
2899,RegionC,122520,RegionC,122520,unchanged
2900,RegionB,113940,RegionB,113940,unchanged
2901,RegionE,8160,RegionE,8160,unchanged
2902,RegionC,19680,RegionC,19680,unchanged
2903,RegionC,13740,RegionC,13740,unchanged
2904,RegionE,96420,RegionE,96420,unchanged
2905,RegionF,133440,RegionF,133440,unchanged
2906,RegionA,44580,RegionA,44580,unchanged
2907,RegionA,61440,RegionA,61440,unchanged
2908,RegionC,3060,RegionC,3060,unchanged
2909,RegionB,61140,RegionB,61140,unchanged
2910,RegionE,108840,RegionE,108840,unchanged
2911,RegionD,8220,RegionD,8220,unchanged
2912,RegionA,113220,RegionA,113220,unchanged
2913,RegionE,23400,RegionE,23400,unchanged
2914,RegionF,51180,RegionF,51180,unchanged
2915,RegionC,95580,RegionC,95580,unchanged
2916,RegionE,76680,RegionE,76680,unchanged
2917,RegionE,38940,RegionE,38940,unchanged
2918,RegionE,10740,RegionE,10740,unchanged
2919,RegionC,135060,RegionC,135060,unchanged
2920,RegionF,30120,RegionF,30120,unchanged
2921,RegionC,118260,RegionC,118260,unchanged
2922,RegionE,73380,RegionE,73380,unchanged
2923,RegionC,88560,RegionC,88560,unchanged
2924,RegionC,53520,RegionC,53520,unchanged
2925,RegionA,57960,RegionA,57960,unchanged
2926,RegionF,106680,RegionF,106680,unchanged
2927,RegionB,3660,RegionB,3660,unchanged
2928,RegionB,67800,RegionB,67800,unchanged
2929,RegionE,29400,RegionE,29400,unchanged
2930,RegionE,59700,RegionE,59700,unchanged
2931,RegionE,10320,RegionE,10320,unchanged
2932,RegionC,116760,RegionC,116760,unchanged
2933,RegionF,38040,RegionF,38040,unchanged
2934,RegionC,21960,RegionC,21960,unchanged
2935,RegionB,38700,RegionB,38700,unchanged
2936,RegionE,22440,RegionE,22440,unchanged
2937,RegionF,83160,RegionF,83160,unchanged
2938,RegionB,14700,RegionB,14700,unchanged
2939,RegionA,87360,RegionA,87360,unchanged
2940,RegionF,38220,RegionF,38160,time_only
2941,RegionF,132000,RegionF,132000,unchanged
2942,RegionB,30900,RegionB,30900,unchanged
2943,RegionE,57180,RegionE,57180,unchanged
2944,RegionF,137220,RegionF,137220,unchanged
2945,RegionB,85320,RegionB,85320,unchanged
2946,RegionB,47400,RegionB,47400,unchanged
2947,RegionB,92820,RegionB,92820,unchanged
2948,RegionC,33060,RegionC,33060,unchanged
2949,RegionE,9660,RegionE,9660,unchanged
2950,RegionE,107520,RegionE,107520,unchanged
2951,RegionB,72420,RegionB,72420,unchanged
2952,RegionE,120480,RegionE,120480,unchanged
2953,RegionA,139260,RegionA,139260,unchanged
2954,RegionB,133560,RegionB,133560,unchanged
2955,RegionF,79500,RegionF,79500,unchanged
2956,RegionF,115080,RegionF,115080,unchanged
2957,RegionF,136260,RegionF,136260,unchanged
2958,RegionA,16920,RegionA,16920,unchanged
2959,RegionE,38880,RegionE,38880,unchanged
2960,RegionB,72660,RegionB,72660,unchanged
2961,RegionC,133080,RegionC,133080,unchanged
2962,RegionF,111540,RegionF,111540,unchanged
2963,RegionC,124320,RegionC,124320,unchanged
2964,RegionF,45540,RegionF,45540,unchanged
2965,RegionA,89460,RegionA,89460,unchanged
2966,RegionE,58680,RegionE,58680,unchanged
2967,RegionC,15720,RegionC,15720,unchanged
2968,RegionE,132420,RegionE,132420,unchanged
2969,RegionF,46620,RegionF,46620,unchanged
2970,RegionF,122220,RegionF,122220,unchanged
2971,RegionB,38040,RegionB,38040,unchanged
2972,RegionE,69540,RegionE,69540,unchanged
2973,RegionC,100680,RegionC,100680,unchanged
2974,RegionE,79140,RegionE,79140,unchanged
2975,RegionC,23640,RegionC,23640,unchanged
2976,RegionF,16380,RegionF,16380,unchanged
2977,RegionE,31860,RegionE,31860,unchanged
2978,RegionA,7680,RegionA,7680,unchanged
2979,RegionA,26280,RegionA,26280,unchanged
2980,RegionC,47040,RegionC,47040,unchanged
2981,RegionB,7800,RegionB,7800,unchanged
2982,RegionE,95460,RegionE,95460,unchanged
2983,RegionE,120360,RegionE,120360,unchanged
2984,RegionC,63360,RegionC,63360,unchanged
2985,RegionA,90000,RegionA,90000,unchanged
2986,RegionA,17400,RegionA,17400,unchanged
2987,RegionB,51240,RegionB,51240,unchanged
2988,RegionE,120720,RegionE,120720,unchanged
2989,RegionC,115020,RegionC,115020,unchanged
2990,RegionF,14940,RegionF,14940,unchanged
2991,RegionC,137100,RegionC,137100,unchanged
2992,RegionF,102180,RegionF,102180,unchanged
2993,RegionC,14280,RegionC,14280,unchanged
2994,RegionE,65340,RegionE,65340,unchanged
2995,RegionE,9960,RegionE,9960,unchanged
2996,RegionF,17280,RegionF,17280,unchanged
2997,RegionC,19140,RegionC,19140,unchanged
2998,RegionA,127620,RegionA,127620,unchanged
2999,RegionA,24840,RegionA,24840,unchanged
3000,RegionE,57600,RegionE,57600,unchanged
3001,RegionE,94680,RegionE,94680,unchanged
3002,RegionC,47460,RegionC,47460,unchanged
3003,RegionF,61080,RegionF,61080,unchanged
3004,RegionB,43920,RegionB,43920,unchanged
3005,RegionF,137220,RegionF,137220,unchanged
3006,RegionB,25920,RegionB,25920,unchanged
3007,RegionE,141660,RegionE,141660,unchanged
3008,RegionD,112680,RegionD,112680,unchanged
3009,RegionE,104940,RegionE,104940,unchanged
3010,RegionF,40980,RegionF,40980,unchanged
3011,RegionA,135120,RegionA,135120,unchanged
3012,RegionB,124020,RegionB,124020,unchanged
3013,RegionC,38820,RegionC,38820,unchanged
3014,RegionE,108840,RegionE,108840,unchanged
3015,RegionE,77400,RegionE,77400,unchanged
3016,RegionF,79740,RegionF,79740,unchanged
3017,RegionA,101280,RegionA,101280,unchanged
3018,RegionF,105780,RegionF,105780,unchanged
3019,RegionF,79500,RegionF,79500,unchanged
3020,RegionE,59160,RegionE,59160,unchanged
3021,RegionE,134040,RegionE,134040,unchanged
3022,RegionC,92160,RegionC,92160,unchanged
3023,RegionF,62400,RegionF,62400,unchanged
3024,RegionB,111180,RegionB,111180,unchanged
3025,RegionC,97560,RegionC,97560,unchanged
3026,RegionB,8460,RegionB,8460,unchanged
3027,RegionE,3960,RegionE,3960,unchanged
3028,RegionE,33180,RegionE,33180,unchanged
3029,RegionF,1560,RegionF,1560,unchanged
3030,RegionC,54600,RegionC,54600,unchanged
3031,RegionA,77340,RegionA,77340,unchanged
3032,RegionB,67800,RegionB,67800,unchanged
3033,RegionE,125640,RegionE,125640,unchanged
3034,RegionE,140220,RegionE,140220,unchanged
3035,RegionF,37980,RegionF,37980,unchanged
3036,RegionE,9240,RegionE,9240,unchanged
3037,RegionB,87360,RegionB,87360,unchanged
3038,RegionA,33960,RegionA,33960,unchanged
3039,RegionC,90180,RegionC,90180,unchanged
3040,RegionE,61380,RegionE,61380,unchanged
3041,RegionC,62940,RegionC,62940,unchanged
3042,RegionE,22560,RegionE,22560,unchanged
3043,RegionB,98460,RegionB,98460,unchanged
3044,RegionF,53460,RegionF,53460,unchanged
3045,RegionF,18960,RegionF,18960,unchanged
3046,RegionF,79860,RegionF,79860,unchanged
3047,RegionD,42480,RegionD,42480,unchanged
3048,RegionE,141600,RegionE,141600,unchanged
3049,RegionE,73800,RegionE,73800,unchanged
3050,RegionA,141600,RegionA,141600,unchanged
3051,RegionC,19260,RegionC,19260,unchanged
3052,RegionB,82140,RegionB,82140,unchanged
3053,RegionF,106800,RegionF,106800,unchanged
3054,RegionF,29640,RegionF,29640,unchanged
3055,RegionC,2760,RegionC,2760,unchanged
3056,RegionA,94200,RegionA,94200,unchanged
3057,RegionA,74880,RegionA,74880,unchanged
3058,RegionD,10080,RegionD,10080,unchanged
3059,RegionC,132660,RegionC,132660,unchanged
3060,RegionE,36720,RegionE,36720,unchanged
3061,RegionE,123420,RegionE,123420,unchanged
3062,RegionE,54240,RegionE,54240,unchanged
3063,RegionA,12360,RegionA,12360,unchanged
3064,RegionE,96960,RegionE,96960,unchanged
3065,RegionB,141360,RegionB,141360,unchanged
3066,RegionE,22080,RegionE,22080,unchanged
3067,RegionC,106140,RegionC,106140,unchanged
3068,RegionE,96900,RegionE,96900,unchanged
3069,RegionF,32460,RegionF,32460,unchanged
3070,RegionB,20280,RegionB,20280,unchanged
3071,RegionB,140400,RegionB,140400,unchanged
3072,RegionF,12060,RegionF,12060,unchanged
3073,RegionE,98100,RegionE,98100,unchanged
3074,RegionE,20880,RegionE,20880,unchanged
3075,RegionF,123300,RegionF,123300,unchanged
3076,RegionB,32100,RegionB,32100,unchanged
3077,RegionA,118140,RegionA,118140,unchanged
3078,RegionF,48660,RegionF,48660,unchanged
3079,RegionC,97140,RegionC,97140,unchanged
3080,RegionE,140400,RegionE,140400,unchanged
3081,RegionC,137880,RegionC,137880,unchanged
3082,RegionE,129600,RegionE,129600,unchanged
3083,RegionA,59520,RegionA,59520,unchanged
3084,RegionA,65400,RegionA,65400,unchanged
3085,RegionC,79440,RegionC,79440,unchanged
3086,RegionE,141540,RegionE,141540,unchanged
3087,RegionC,27600,RegionC,27600,unchanged
3088,RegionF,101640,RegionF,101640,unchanged
3089,RegionB,89760,RegionB,89760,unchanged
3090,RegionC,46800,RegionC,46800,unchanged
3091,RegionC,84660,RegionC,84660,unchanged
3092,RegionE,5940,RegionE,5940,unchanged
3093,RegionF,41580,RegionF,41580,unchanged
3094,RegionE,108660,RegionE,108660,unchanged
3095,RegionF,35820,RegionF,35820,unchanged
3096,RegionB,10980,RegionB,10980,unchanged
3097,RegionA,49020,RegionA,49020,unchanged
3098,RegionF,92220,RegionF,92220,unchanged
3099,RegionB,21060,RegionB,21060,unchanged
3100,RegionC,13380,RegionC,13380,unchanged
3101,RegionC,36240,RegionC,36240,unchanged
3102,RegionB,3360,RegionB,3360,unchanged
3103,RegionB,27300,RegionB,27300,unchanged
3104,RegionB,110580,RegionB,110580,unchanged
3105,RegionC,5640,RegionC,5640,unchanged
3106,RegionF,51360,RegionF,51360,unchanged
3107,RegionF,132180,RegionF,132180,unchanged
3108,RegionE,50040,RegionE,50040,unchanged
3109,RegionC,128640,RegionC,128640,unchanged
3110,RegionC,134820,RegionC,134820,unchanged
3111,RegionB,34680,RegionB,34680,unchanged
3112,RegionE,4500,RegionE,4500,unchanged
3113,RegionF,143220,RegionF,143220,unchanged
3114,RegionE,129480,RegionE,129480,unchanged
3115,RegionA,62760,RegionA,62760,unchanged
3116,RegionA,14760,RegionA,14760,unchanged
3117,RegionC,49320,RegionC,49320,unchanged
3118,RegionF,66900,RegionF,66900,unchanged
3119,RegionB,114240,RegionB,114240,unchanged
3120,RegionE,2340,RegionE,2340,unchanged
3121,RegionD,95460,RegionD,95460,unchanged
3122,RegionB,66660,RegionB,66660,unchanged
3123,RegionF,88560,RegionF,88560,unchanged
3124,RegionB,4680,RegionB,4680,unchanged
3125,RegionC,94980,RegionC,94980,unchanged
3126,RegionC,93540,RegionC,93540,unchanged
3127,RegionF,24420,RegionF,24420,unchanged
3128,RegionF,119100,RegionF,119100,unchanged
3129,RegionC,131040,RegionC,131040,unchanged
3130,RegionA,45780,RegionA,45780,unchanged
3131,RegionB,123000,RegionB,123000,unchanged
3132,RegionF,137760,RegionF,137760,unchanged
3133,RegionE,5280,RegionE,5280,unchanged
3134,RegionD,60780,RegionD,60780,unchanged
3135,RegionB,74880,RegionB,74880,unchanged
3136,RegionC,120360,RegionC,120360,unchanged
3137,RegionC,38580,RegionC,38580,unchanged
3138,RegionB,85200,RegionB,85200,unchanged
3139,RegionE,86460,RegionE,86460,unchanged
3140,RegionE,74280,RegionE,74280,unchanged
3141,RegionE,123180,RegionE,123180,unchanged
3142,RegionA,15180,RegionA,15180,unchanged
3143,RegionE,63720,RegionE,63720,unchanged
3144,RegionC,7200,RegionC,7200,unchanged
3145,RegionE,68820,RegionE,68820,unchanged
3146,RegionC,37260,RegionC,37260,unchanged
3147,RegionF,96540,RegionF,96540,unchanged
3148,RegionC,33840,RegionC,33840,unchanged
3149,RegionA,93900,RegionA,93900,unchanged
3150,RegionE,55860,RegionE,55860,unchanged
3151,RegionC,59040,RegionC,59040,unchanged
3152,RegionE,37500,RegionE,37500,unchanged
3153,RegionE,76740,RegionE,76740,unchanged
3154,RegionF,80880,RegionF,80880,unchanged
3155,RegionB,133200,RegionB,133200,unchanged
3156,RegionA,50760,RegionA,50760,unchanged
3157,RegionF,34560,RegionF,34560,unchanged
3158,RegionE,133020,RegionE,133020,unchanged
3159,RegionE,49680,RegionE,49680,unchanged
3160,RegionC,75900,RegionC,75900,unchanged
3161,RegionB,128700,RegionB,128700,unchanged
3162,RegionA,105660,RegionA,105660,unchanged
3163,RegionA,138780,RegionA,138780,unchanged
3164,RegionB,78000,RegionB,78000,unchanged
3165,RegionB,136920,RegionB,136920,unchanged
3166,RegionF,29040,RegionF,29040,unchanged
3167,RegionE,78000,RegionE,78000,unchanged
3168,RegionA,7200,RegionA,7200,unchanged
3169,RegionC,101700,RegionC,101700,unchanged
3170,RegionC,74760,RegionC,74760,unchanged
3171,RegionC,67260,RegionC,67260,unchanged
3172,RegionC,46140,RegionC,46140,unchanged
3173,RegionC,32280,RegionC,32280,unchanged
3174,RegionF,6420,RegionF,6420,unchanged
3175,RegionE,66360,RegionE,66360,unchanged
3176,RegionE,139380,RegionE,139380,unchanged
3177,RegionF,56880,RegionF,56880,unchanged
3178,RegionE,57060,RegionE,57060,unchanged
3179,RegionC,6360,RegionC,6360,unchanged
3180,RegionF,19500,RegionF,19500,unchanged
3181,RegionB,117120,RegionB,117120,unchanged
3182,RegionA,123420,RegionA,123420,unchanged
3183,RegionF,115200,RegionF,115200,unchanged
3184,RegionE,91860,RegionE,91860,unchanged
3185,RegionC,95220,RegionC,95220,unchanged
3186,RegionE,116400,RegionE,116400,unchanged
3187,RegionF,40200,RegionF,40200,unchanged
3188,RegionA,55560,RegionA,55560,unchanged
3189,RegionA,100380,RegionA,100380,unchanged
3190,RegionB,66300,RegionB,66300,unchanged
3191,RegionE,55080,RegionE,55080,unchanged
3192,RegionE,49800,RegionE,49800,unchanged
3193,RegionC,16200,RegionC,16200,unchanged
3194,RegionA,107940,RegionA,107940,unchanged
3195,RegionF,120360,RegionF,120360,unchanged
3196,RegionF,79800,RegionF,79800,unchanged
3197,RegionC,60600,RegionC,60600,unchanged
3198,RegionF,99780,RegionF,99780,unchanged
3199,RegionC,93480,RegionC,93480,unchanged
3200,RegionF,76860,RegionF,76860,unchanged
3201,RegionC,140520,RegionC,140520,unchanged
3202,RegionF,132000,RegionF,132000,unchanged
3203,RegionD,9420,RegionD,9420,unchanged
3204,RegionE,26820,RegionE,26820,unchanged
3205,RegionE,112500,RegionE,112500,unchanged
3206,RegionC,60360,RegionC,60360,unchanged
3207,RegionB,133140,RegionB,133140,unchanged
3208,RegionB,9600,RegionB,9600,unchanged
3209,RegionF,95280,RegionF,95280,unchanged
3210,RegionF,12060,RegionF,12060,unchanged
3211,RegionB,71520,RegionB,71520,unchanged
3212,RegionE,97800,RegionE,97800,unchanged
3213,RegionF,70260,RegionF,70260,unchanged
3214,RegionB,40860,RegionB,40860,unchanged
3215,RegionB,72300,RegionB,72300,unchanged
3216,RegionF,13500,RegionF,13500,unchanged
3217,RegionE,127020,RegionE,127020,unchanged
3218,RegionC,113880,RegionC,113880,unchanged
3219,RegionF,111000,RegionF,111000,unchanged
3220,RegionA,123000,RegionA,123000,unchanged
3221,RegionA,44160,RegionA,44160,unchanged
3222,RegionF,134340,RegionF,134340,unchanged
3223,RegionB,96600,RegionB,96600,unchanged
3224,RegionF,79800,RegionF,79800,unchanged
3225,RegionE,6120,RegionE,6120,unchanged
3226,RegionD,111480,RegionD,111480,unchanged
3227,RegionC,49680,RegionC,49680,unchanged
3228,RegionB,22140,RegionB,22140,unchanged
3229,RegionB,79620,RegionB,79620,unchanged
3230,RegionE,40260,RegionE,40260,unchanged
3231,RegionE,30360,RegionE,30360,unchanged
3232,RegionC,28020,RegionC,28020,unchanged
3233,RegionF,110700,RegionF,110700,unchanged
3234,RegionC,89160,RegionC,89160,unchanged
3235,RegionA,128700,RegionA,128700,unchanged
3236,RegionF,94380,RegionF,94380,unchanged
3237,RegionE,125700,RegionE,125700,unchanged
3238,RegionF,39240,RegionF,39240,unchanged
3239,RegionF,135240,RegionF,135240,unchanged
3240,RegionB,10740,RegionB,10740,unchanged
3241,RegionA,82320,RegionA,82320,unchanged
3242,RegionF,37440,RegionF,37440,unchanged
3243,RegionB,35520,RegionB,35520,unchanged
3244,RegionC,12600,RegionC,12600,unchanged
3245,RegionE,75660,RegionE,75660,unchanged
3246,RegionF,109620,RegionF,109620,unchanged
3247,RegionC,44400,RegionC,44400,unchanged
3248,RegionA,32280,RegionA,32280,unchanged
3249,RegionB,840,RegionB,840,unchanged
3250,RegionE,62160,RegionE,62160,unchanged
3251,RegionC,112680,RegionC,112680,unchanged
3252,RegionF,122520,RegionF,122520,unchanged
3253,RegionA,1440,RegionA,1440,unchanged
3254,RegionF,121380,RegionF,121380,unchanged
3255,RegionA,53280,RegionA,53280,unchanged
3256,RegionE,116880,RegionE,116880,unchanged
3257,RegionF,100740,RegionF,100740,unchanged
3258,RegionE,19500,RegionE,19500,unchanged
3259,RegionE,1800,RegionE,1800,unchanged
3260,RegionA,134460,RegionA,134460,unchanged
3261,RegionB,136980,RegionB,136980,unchanged
3262,RegionB,12000,RegionB,12000,unchanged
3263,RegionB,36420,RegionB,36420,unchanged
3264,RegionC,85740,RegionC,85740,unchanged
3265,RegionC,35700,RegionC,35700,unchanged
3266,RegionA,142020,RegionA,142020,unchanged
3267,RegionD,73620,RegionD,73620,unchanged
3268,RegionB,21540,RegionB,21540,unchanged
3269,RegionB,26760,RegionB,26760,unchanged
3270,RegionE,43800,RegionE,43800,unchanged
3271,RegionC,69840,RegionC,69840,unchanged
3272,RegionF,140640,RegionF,140640,unchanged
3273,RegionB,43800,RegionB,43800,unchanged
3274,RegionB,142260,RegionB,142260,unchanged
3275,RegionB,8760,RegionB,8760,unchanged
3276,RegionB,73500,RegionB,73500,unchanged
3277,RegionD,90540,RegionD,90540,unchanged
3278,RegionE,16620,RegionE,16620,unchanged
3279,RegionC,135240,RegionC,135240,unchanged
3280,RegionA,71940,RegionA,71940,unchanged
3281,RegionB,33060,RegionB,33060,unchanged
3282,RegionB,67440,RegionB,67440,unchanged
3283,RegionE,129840,RegionE,129840,unchanged
3284,RegionE,128880,RegionE,128880,unchanged
3285,RegionD,51360,RegionD,51360,unchanged
3286,RegionC,14400,RegionC,14400,unchanged
3287,RegionA,140400,RegionA,140400,unchanged
3288,RegionF,130020,RegionF,130020,unchanged
3289,RegionB,118860,RegionB,118860,unchanged
3290,RegionE,70560,RegionE,70560,unchanged
3291,RegionE,77760,RegionE,77760,unchanged
3292,RegionF,129120,RegionF,129120,unchanged
3293,RegionC,87000,RegionC,87000,unchanged
3294,RegionA,138240,RegionA,138240,unchanged
3295,RegionC,127680,RegionC,127680,unchanged
3296,RegionE,122280,RegionE,122280,unchanged
3297,RegionE,44160,RegionE,44160,unchanged
3298,RegionE,57180,RegionE,57180,unchanged
3299,RegionB,71340,RegionB,71340,unchanged
3300,RegionA,360,RegionA,360,unchanged
3301,RegionB,5880,RegionB,5880,unchanged
